fetch_timestamp,city,country,forecast_datetime,temp_c,feels_like_c,temp_min_c,temp_max_c,pressure,humidity,wind_speed,wind_deg,wind_gust,clouds_pct,visibility,pop,rain_3h_mm,snow_3h_mm,weather_main,weather_description,part_of_day
2026-07-23 17:31:36.076520+00:00,"Munich,DE",DE,2026-07-24 00:00:00,14.89,14.18,11.99,14.89,1019,67,1.06,233,1.01,44,10000.0,0.0,0.0,0,Clouds,scattered clouds,n
2026-07-23 17:31:36.076520+00:00,"Munich,DE",DE,2026-07-24 03:00:00,11.37,10.78,11.37,11.37,1021,85,1.52,238,1.43,39,10000.0,0.0,0.0,0,Clouds,scattered clouds,n
2026-07-23 17:31:36.076520+00:00,"Munich,DE",DE,2026-07-24 06:00:00,15.64,15.09,15.64,15.64,1020,70,1.1,244,1.59,42,10000.0,0.0,0.0,0,Clouds,scattered clouds,d
2026-07-23 17:31:36.076520+00:00,"Munich,DE",DE,2026-07-24 09:00:00,21.08,20.42,21.08,21.08,1019,45,1.39,348,2.08,8,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:36.076520+00:00,"Munich,DE",DE,2026-07-24 12:00:00,25.74,25.23,25.74,25.74,1017,33,1.91,359,2.19,9,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:36.076520+00:00,"Munich,DE",DE,2026-07-24 15:00:00,26.03,26.03,26.03,26.03,1016,32,2.21,22,2.14,6,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:36.076520+00:00,"Munich,DE",DE,2026-07-24 18:00:00,21.43,21.12,21.43,21.43,1015,57,2.41,83,3.58,8,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:36.076520+00:00,"Munich,DE",DE,2026-07-24 21:00:00,15.77,15.02,15.77,15.77,1016,62,2.05,149,2.46,8,10000.0,0.0,0.0,0,Clear,clear sky,n
2026-07-23 17:31:36.076520+00:00,"Munich,DE",DE,2026-07-25 00:00:00,15.29,14.73,15.29,15.29,1015,71,1.69,161,1.98,19,10000.0,0.0,0.0,0,Clouds,few clouds,n
2026-07-23 17:31:36.076520+00:00,"Munich,DE",DE,2026-07-25 03:00:00,15.02,14.33,15.02,15.02,1014,67,1.4,179,1.5,83,10000.0,0.0,0.0,0,Clouds,broken clouds,n
2026-07-23 17:31:36.076520+00:00,"Munich,DE",DE,2026-07-25 06:00:00,17.78,17.13,17.78,17.78,1013,58,0.98,136,1.52,92,10000.0,0.0,0.0,0,Clouds,overcast clouds,d
2026-07-23 17:31:36.076520+00:00,"Munich,DE",DE,2026-07-25 09:00:00,23.41,22.8,23.41,23.41,1011,38,1.36,139,1.67,100,10000.0,0.0,0.0,0,Clouds,overcast clouds,d
2026-07-23 17:31:36.076520+00:00,"Munich,DE",DE,2026-07-25 12:00:00,28.31,27.19,28.31,28.31,1009,27,1.76,295,4.58,64,10000.0,0.0,0.0,0,Clouds,broken clouds,d
2026-07-23 17:31:36.076520+00:00,"Munich,DE",DE,2026-07-25 15:00:00,28.59,27.54,28.59,28.59,1007,30,2.39,320,3.78,0,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:36.076520+00:00,"Munich,DE",DE,2026-07-25 18:00:00,22.76,22.55,22.76,22.76,1007,56,2.19,104,3.05,2,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:36.076520+00:00,"Munich,DE",DE,2026-07-25 21:00:00,18.84,18.48,18.84,18.84,1007,65,2.35,168,3.93,47,10000.0,0.0,0.0,0,Clouds,scattered clouds,n
2026-07-23 17:31:36.076520+00:00,"Munich,DE",DE,2026-07-26 00:00:00,16.02,15.79,16.02,16.02,1008,81,3.31,242,7.37,62,10000.0,0.2,0.22,0,Rain,light rain,n
2026-07-23 17:31:36.076520+00:00,"Munich,DE",DE,2026-07-26 03:00:00,17.23,16.89,17.23,17.23,1007,72,3.7,237,13.26,85,10000.0,0.0,0.0,0,Clouds,overcast clouds,n
2026-07-23 17:31:36.076520+00:00,"Munich,DE",DE,2026-07-26 06:00:00,18.21,17.97,18.21,18.21,1008,72,2.77,224,7.08,93,10000.0,0.0,0.0,0,Clouds,overcast clouds,d
2026-07-23 17:31:36.076520+00:00,"Munich,DE",DE,2026-07-26 09:00:00,16.59,16.6,16.59,16.59,1009,88,2.66,210,9.96,100,10000.0,0.28,0.32,0,Rain,light rain,d
2026-07-23 17:31:36.076520+00:00,"Munich,DE",DE,2026-07-26 12:00:00,20.54,20.5,20.54,20.54,1009,71,5.25,258,9.69,100,10000.0,0.88,0.8,0,Rain,light rain,d
2026-07-23 17:31:36.076520+00:00,"Munich,DE",DE,2026-07-26 15:00:00,20.43,20.59,20.43,20.43,1008,79,3.91,237,8.83,100,5235.0,1.0,3.18,0,Rain,moderate rain,d
2026-07-23 17:31:36.076520+00:00,"Munich,DE",DE,2026-07-26 18:00:00,15.74,15.77,15.74,15.74,1011,92,3.77,190,7.56,100,10000.0,1.0,12.2,0,Rain,heavy intensity rain,d
2026-07-23 17:31:36.076520+00:00,"Munich,DE",DE,2026-07-26 21:00:00,14.94,14.92,14.94,14.94,1012,93,2.62,259,4.9,87,10000.0,0.33,0.24,0,Rain,light rain,n
2026-07-23 17:31:36.076520+00:00,"Munich,DE",DE,2026-07-27 00:00:00,14.8,14.89,14.8,14.8,1013,98,2.57,238,6.44,93,10000.0,1.0,1.86,0,Rain,light rain,n
2026-07-23 17:31:36.076520+00:00,"Munich,DE",DE,2026-07-27 03:00:00,14.62,14.7,14.62,14.62,1014,98,3.98,253,10.1,97,10000.0,1.0,5.3,0,Rain,moderate rain,n
2026-07-23 17:31:36.076520+00:00,"Munich,DE",DE,2026-07-27 06:00:00,15.56,15.65,15.56,15.56,1016,95,3.8,258,9.38,93,10000.0,1.0,4.01,0,Rain,moderate rain,d
2026-07-23 17:31:36.076520+00:00,"Munich,DE",DE,2026-07-27 09:00:00,16.39,16.54,16.39,16.39,1017,94,3.15,297,6.25,80,10000.0,1.0,3.49,0,Rain,moderate rain,d
2026-07-23 17:31:36.076520+00:00,"Munich,DE",DE,2026-07-27 12:00:00,19.12,19.15,19.12,19.12,1018,79,2.75,313,3.91,75,10000.0,1.0,2.25,0,Rain,light rain,d
2026-07-23 17:31:36.076520+00:00,"Munich,DE",DE,2026-07-27 15:00:00,20.82,20.81,20.82,20.82,1018,71,3.35,302,4.8,39,10000.0,1.0,1.08,0,Rain,light rain,d
2026-07-23 17:31:36.076520+00:00,"Munich,DE",DE,2026-07-27 18:00:00,17.84,17.85,17.84,17.84,1020,83,2.2,332,5.21,30,10000.0,1.0,0.88,0,Rain,light rain,d
2026-07-23 17:31:36.076520+00:00,"Munich,DE",DE,2026-07-27 21:00:00,16.26,16.06,16.26,16.26,1022,81,1.18,206,1.09,76,10000.0,0.32,0.11,0,Rain,light rain,n
2026-07-23 17:31:36.076520+00:00,"Munich,DE",DE,2026-07-28 00:00:00,16.07,15.9,16.07,16.07,1022,83,1.24,161,1.22,90,10000.0,0.0,0.0,0,Clouds,overcast clouds,n
2026-07-23 17:31:36.076520+00:00,"Munich,DE",DE,2026-07-28 03:00:00,13.49,13.22,13.49,13.49,1023,89,0.37,116,0.53,10,10000.0,0.0,0.0,0,Clear,clear sky,n
2026-07-23 17:31:36.076520+00:00,"Munich,DE",DE,2026-07-28 06:00:00,15.87,15.68,15.87,15.87,1024,83,1.5,87,2.34,5,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:36.076520+00:00,"Munich,DE",DE,2026-07-28 09:00:00,21.26,20.98,21.26,21.26,1023,59,3.08,80,3.46,0,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:36.076520+00:00,"Munich,DE",DE,2026-07-28 12:00:00,23.94,23.59,23.94,23.94,1022,46,3.32,65,2.94,0,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:36.076520+00:00,"Munich,DE",DE,2026-07-28 15:00:00,24.28,23.91,24.28,24.28,1022,44,3.13,66,3.24,0,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:37.282340+00:00,"Frankfurt,DE",DE,2026-07-23 18:00:00,25.58,25.29,22.93,25.58,1018,42,3.02,320,4.88,9,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:37.282340+00:00,"Frankfurt,DE",DE,2026-07-23 21:00:00,23.5,23.05,19.34,23.5,1018,44,2.01,44,5.22,26,10000.0,0.0,0.0,0,Clouds,scattered clouds,n
2026-07-23 17:31:37.282340+00:00,"Frankfurt,DE",DE,2026-07-24 00:00:00,20.03,19.42,17.26,20.03,1019,51,1.41,23,2.19,55,10000.0,0.0,0.0,0,Clouds,broken clouds,n
2026-07-23 17:31:37.282340+00:00,"Frankfurt,DE",DE,2026-07-24 03:00:00,15.7,14.97,15.7,15.7,1020,63,1.3,31,2.01,51,10000.0,0.0,0.0,0,Clouds,broken clouds,n
2026-07-23 17:31:37.282340+00:00,"Frankfurt,DE",DE,2026-07-24 06:00:00,16.71,15.87,16.71,16.71,1020,55,1.25,38,1.37,31,10000.0,0.0,0.0,0,Clouds,scattered clouds,d
2026-07-23 17:31:37.282340+00:00,"Frankfurt,DE",DE,2026-07-24 09:00:00,23.29,22.67,23.29,23.29,1019,38,0.38,333,1.29,8,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:37.282340+00:00,"Frankfurt,DE",DE,2026-07-24 12:00:00,26.82,26.2,26.82,26.82,1017,27,0.93,226,1.7,8,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:37.282340+00:00,"Frankfurt,DE",DE,2026-07-24 15:00:00,28.96,27.49,28.96,28.96,1015,22,1.37,187,1.73,14,10000.0,0.0,0.0,0,Clouds,few clouds,d
2026-07-23 17:31:37.282340+00:00,"Frankfurt,DE",DE,2026-07-24 18:00:00,26.91,26.18,26.91,26.91,1013,25,1.39,182,2.07,20,10000.0,0.0,0.0,0,Clouds,few clouds,d
2026-07-23 17:31:37.282340+00:00,"Frankfurt,DE",DE,2026-07-24 21:00:00,22.52,21.77,22.52,22.52,1013,36,0.06,59,1.06,82,10000.0,0.0,0.0,0,Clouds,broken clouds,n
2026-07-23 17:31:37.282340+00:00,"Frankfurt,DE",DE,2026-07-25 00:00:00,21.11,20.43,21.11,21.11,1013,44,1.36,47,1.88,90,10000.0,0.0,0.0,0,Clouds,overcast clouds,n
2026-07-23 17:31:37.282340+00:00,"Frankfurt,DE",DE,2026-07-25 03:00:00,20.17,19.52,20.17,20.17,1012,49,1.34,46,2.17,98,10000.0,0.0,0.0,0,Clouds,overcast clouds,n
2026-07-23 17:31:37.282340+00:00,"Frankfurt,DE",DE,2026-07-25 06:00:00,20.36,19.55,20.36,20.36,1011,42,1.22,98,1.53,100,10000.0,0.0,0.0,0,Clouds,overcast clouds,d
2026-07-23 17:31:37.282340+00:00,"Frankfurt,DE",DE,2026-07-25 09:00:00,27.0,26.24,27.0,27.0,1009,25,1.73,202,2.59,58,10000.0,0.0,0.0,0,Clouds,broken clouds,d
2026-07-23 17:31:37.282340+00:00,"Frankfurt,DE",DE,2026-07-25 12:00:00,30.92,29.01,30.92,30.92,1007,20,2.86,234,4.24,29,10000.0,0.0,0.0,0,Clouds,scattered clouds,d
2026-07-23 17:31:37.282340+00:00,"Frankfurt,DE",DE,2026-07-25 15:00:00,33.32,31.07,33.32,33.32,1004,17,2.08,203,4.77,0,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:37.282340+00:00,"Frankfurt,DE",DE,2026-07-25 18:00:00,31.35,29.43,31.35,31.35,1003,21,2.35,272,5.03,9,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:37.282340+00:00,"Frankfurt,DE",DE,2026-07-25 21:00:00,25.55,24.94,25.55,25.55,1003,30,0.17,347,0.64,16,10000.0,0.0,0.0,0,Clouds,few clouds,n
2026-07-23 17:31:37.282340+00:00,"Frankfurt,DE",DE,2026-07-26 00:00:00,22.75,22.15,22.75,22.75,1004,41,2.88,357,7.04,26,10000.0,0.0,0.0,0,Clouds,scattered clouds,n
2026-07-23 17:31:37.282340+00:00,"Frankfurt,DE",DE,2026-07-26 03:00:00,21.04,20.48,21.04,21.04,1004,49,0.41,106,1.91,100,10000.0,0.0,0.0,0,Clouds,overcast clouds,n
2026-07-23 17:31:37.282340+00:00,"Frankfurt,DE",DE,2026-07-26 06:00:00,23.26,22.71,23.26,23.26,1005,41,1.67,253,4.02,77,10000.0,0.0,0.0,0,Clouds,broken clouds,d
2026-07-23 17:31:37.282340+00:00,"Frankfurt,DE",DE,2026-07-26 09:00:00,26.57,26.57,26.57,26.57,1006,28,5.24,279,8.08,88,10000.0,0.0,0.0,0,Clouds,overcast clouds,d
2026-07-23 17:31:37.282340+00:00,"Frankfurt,DE",DE,2026-07-26 12:00:00,23.58,23.17,23.58,23.58,1007,45,3.73,308,6.32,94,10000.0,0.0,0.0,0,Clouds,overcast clouds,d
2026-07-23 17:31:37.282340+00:00,"Frankfurt,DE",DE,2026-07-26 15:00:00,18.76,18.81,18.76,18.76,1009,81,1.82,320,4.85,97,10000.0,1.0,0.9,0,Rain,light rain,d
2026-07-23 17:31:37.282340+00:00,"Frankfurt,DE",DE,2026-07-26 18:00:00,20.66,20.58,20.66,20.66,1009,69,1.66,267,4.09,76,10000.0,1.0,0.29,0,Rain,light rain,d
2026-07-23 17:31:37.282340+00:00,"Frankfurt,DE",DE,2026-07-26 21:00:00,17.65,17.77,17.65,17.65,1010,88,1.63,263,3.6,65,10000.0,1.0,1.83,0,Rain,light rain,n
2026-07-23 17:31:37.282340+00:00,"Frankfurt,DE",DE,2026-07-27 00:00:00,16.58,16.67,16.58,16.58,1011,91,1.41,265,2.84,64,10000.0,1.0,0.39,0,Rain,light rain,n
2026-07-23 17:31:37.282340+00:00,"Frankfurt,DE",DE,2026-07-27 03:00:00,16.58,16.62,16.58,16.58,1013,89,1.1,316,1.38,94,10000.0,0.34,0.22,0,Rain,light rain,n
2026-07-23 17:31:37.282340+00:00,"Frankfurt,DE",DE,2026-07-27 06:00:00,17.29,17.16,17.29,17.29,1015,80,1.28,356,2.86,81,10000.0,0.0,0.0,0,Clouds,broken clouds,d
2026-07-23 17:31:37.282340+00:00,"Frankfurt,DE",DE,2026-07-27 09:00:00,21.62,21.09,21.62,21.62,1017,48,2.54,321,4.32,59,10000.0,0.0,0.0,0,Clouds,broken clouds,d
2026-07-23 17:31:37.282340+00:00,"Frankfurt,DE",DE,2026-07-27 12:00:00,24.83,24.28,24.83,24.83,1017,35,3.62,309,5.34,62,10000.0,0.0,0.0,0,Clouds,broken clouds,d
2026-07-23 17:31:37.282340+00:00,"Frankfurt,DE",DE,2026-07-27 15:00:00,24.68,24.09,24.68,24.68,1018,34,3.32,11,4.91,97,10000.0,0.0,0.0,0,Clouds,overcast clouds,d
2026-07-23 17:31:37.282340+00:00,"Frankfurt,DE",DE,2026-07-27 18:00:00,23.7,23.07,23.7,23.7,1019,36,1.49,322,3.91,87,10000.0,0.0,0.0,0,Clouds,overcast clouds,d
2026-07-23 17:31:37.282340+00:00,"Frankfurt,DE",DE,2026-07-27 21:00:00,19.22,18.29,19.22,19.22,1021,42,2.38,28,5.52,19,10000.0,0.0,0.0,0,Clouds,few clouds,n
2026-07-23 17:31:37.282340+00:00,"Frankfurt,DE",DE,2026-07-28 00:00:00,16.99,16.08,16.99,16.99,1022,51,1.32,72,4.09,9,10000.0,0.0,0.0,0,Clear,clear sky,n
2026-07-23 17:31:37.282340+00:00,"Frankfurt,DE",DE,2026-07-28 03:00:00,15.7,14.71,15.7,15.7,1023,53,1.69,45,2.92,0,10000.0,0.0,0.0,0,Clear,clear sky,n
2026-07-23 17:31:37.282340+00:00,"Frankfurt,DE",DE,2026-07-28 06:00:00,17.78,16.81,17.78,17.78,1024,46,1.62,68,2.34,0,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:37.282340+00:00,"Frankfurt,DE",DE,2026-07-28 09:00:00,24.96,24.32,24.96,24.96,1023,31,1.6,94,1.96,2,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:37.282340+00:00,"Frankfurt,DE",DE,2026-07-28 12:00:00,29.15,27.67,29.15,29.15,1022,23,1.39,102,2.02,2,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:37.282340+00:00,"Frankfurt,DE",DE,2026-07-28 15:00:00,30.51,28.78,30.51,30.51,1020,23,1.9,111,2.43,2,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:38.486741+00:00,"Hamburg,DE",DE,2026-07-23 18:00:00,16.78,16.24,16.78,19.04,1018,66,4.22,291,5.67,35,10000.0,0.0,0.0,0,Clouds,scattered clouds,d
2026-07-23 17:31:38.486741+00:00,"Hamburg,DE",DE,2026-07-23 21:00:00,16.2,15.73,15.03,16.2,1018,71,2.44,272,7.77,47,10000.0,0.0,0.0,0,Clouds,scattered clouds,n
2026-07-23 17:31:38.486741+00:00,"Hamburg,DE",DE,2026-07-24 00:00:00,13.71,13.3,12.17,13.71,1018,83,2.25,264,6.21,68,10000.0,0.0,0.0,0,Clouds,broken clouds,n
2026-07-23 17:31:38.486741+00:00,"Hamburg,DE",DE,2026-07-24 03:00:00,11.71,11.36,11.71,11.71,1018,93,2.22,258,6.13,91,10000.0,0.0,0.0,0,Clouds,overcast clouds,n
2026-07-23 17:31:38.486741+00:00,"Hamburg,DE",DE,2026-07-24 06:00:00,16.13,15.78,16.13,16.13,1018,76,3.27,274,6.67,74,10000.0,0.0,0.0,0,Clouds,broken clouds,d
2026-07-23 17:31:38.486741+00:00,"Hamburg,DE",DE,2026-07-24 09:00:00,21.4,20.93,21.4,21.4,1017,51,3.96,287,5.17,9,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:38.486741+00:00,"Hamburg,DE",DE,2026-07-24 12:00:00,23.53,23.43,23.53,23.53,1017,57,4.86,301,5.07,12,10000.0,0.0,0.0,0,Clouds,few clouds,d
2026-07-23 17:31:38.486741+00:00,"Hamburg,DE",DE,2026-07-24 15:00:00,23.45,23.26,23.45,23.45,1016,54,3.22,273,4.13,85,10000.0,0.0,0.0,0,Clouds,overcast clouds,d
2026-07-23 17:31:38.486741+00:00,"Hamburg,DE",DE,2026-07-24 18:00:00,21.52,21.42,21.52,21.52,1014,65,2.15,285,4.17,94,10000.0,0.0,0.0,0,Clouds,overcast clouds,d
2026-07-23 17:31:38.486741+00:00,"Hamburg,DE",DE,2026-07-24 21:00:00,16.64,16.58,16.64,16.64,1013,85,0.32,349,0.39,75,10000.0,0.0,0.0,0,Clouds,broken clouds,n
2026-07-23 17:31:38.486741+00:00,"Hamburg,DE",DE,2026-07-25 00:00:00,15.19,15.09,15.19,15.19,1012,89,1.36,207,1.35,87,10000.0,0.0,0.0,0,Clouds,overcast clouds,n
2026-07-23 17:31:38.486741+00:00,"Hamburg,DE",DE,2026-07-25 03:00:00,14.58,14.39,14.58,14.58,1010,88,1.86,194,1.8,100,10000.0,0.0,0.0,0,Clouds,overcast clouds,n
2026-07-23 17:31:38.486741+00:00,"Hamburg,DE",DE,2026-07-25 06:00:00,19.35,19.01,19.35,19.35,1009,64,2.53,223,5.12,92,10000.0,0.0,0.0,0,Clouds,overcast clouds,d
2026-07-23 17:31:38.486741+00:00,"Hamburg,DE",DE,2026-07-25 09:00:00,23.67,23.27,23.67,23.67,1007,45,3.64,227,5.56,33,10000.0,0.0,0.0,0,Clouds,scattered clouds,d
2026-07-23 17:31:38.486741+00:00,"Hamburg,DE",DE,2026-07-25 12:00:00,27.21,26.87,27.21,27.21,1005,37,4.8,238,7.75,19,10000.0,0.0,0.0,0,Clouds,few clouds,d
2026-07-23 17:31:38.486741+00:00,"Hamburg,DE",DE,2026-07-25 15:00:00,28.83,27.79,28.83,28.83,1003,31,4.95,250,9.37,5,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:38.486741+00:00,"Hamburg,DE",DE,2026-07-25 18:00:00,20.43,19.99,20.43,20.43,1003,56,4.01,307,9.78,43,10000.0,0.0,0.0,0,Clouds,scattered clouds,d
2026-07-23 17:31:38.486741+00:00,"Hamburg,DE",DE,2026-07-25 21:00:00,17.03,16.67,17.03,17.03,1004,72,2.26,273,6.75,100,10000.0,0.0,0.0,0,Clouds,overcast clouds,n
2026-07-23 17:31:38.486741+00:00,"Hamburg,DE",DE,2026-07-26 00:00:00,14.76,14.51,14.76,14.76,1003,85,2.39,241,6.5,98,10000.0,0.0,0.0,0,Clouds,overcast clouds,n
2026-07-23 17:31:38.486741+00:00,"Hamburg,DE",DE,2026-07-26 03:00:00,15.95,15.51,15.95,15.95,1003,73,2.98,240,8.85,100,10000.0,0.0,0.0,0,Clouds,overcast clouds,n
2026-07-23 17:31:38.486741+00:00,"Hamburg,DE",DE,2026-07-26 06:00:00,14.43,14.44,14.43,14.43,1003,96,2.96,240,8.09,100,10000.0,1.0,1.49,0,Rain,light rain,d
2026-07-23 17:31:38.486741+00:00,"Hamburg,DE",DE,2026-07-26 09:00:00,14.9,14.95,14.9,14.9,1004,96,1.24,330,2.63,100,10000.0,1.0,1.82,0,Rain,light rain,d
2026-07-23 17:31:38.486741+00:00,"Hamburg,DE",DE,2026-07-26 12:00:00,16.69,16.45,16.69,16.69,1005,78,2.61,196,3.6,100,10000.0,1.0,0.35,0,Rain,light rain,d
2026-07-23 17:31:38.486741+00:00,"Hamburg,DE",DE,2026-07-26 15:00:00,21.92,21.21,21.92,21.92,1005,40,3.93,305,4.84,73,10000.0,0.39,0.33,0,Rain,light rain,d
2026-07-23 17:31:38.486741+00:00,"Hamburg,DE",DE,2026-07-26 18:00:00,18.51,17.9,18.51,18.51,1006,57,1.9,288,3.36,76,10000.0,0.0,0.0,0,Clouds,broken clouds,d
2026-07-23 17:31:38.486741+00:00,"Hamburg,DE",DE,2026-07-26 21:00:00,14.76,14.41,14.76,14.76,1008,81,2.19,263,4.92,97,10000.0,0.0,0.0,0,Clouds,overcast clouds,n
2026-07-23 17:31:38.486741+00:00,"Hamburg,DE",DE,2026-07-27 00:00:00,12.08,11.82,12.08,12.08,1009,95,2.11,316,5.5,78,10000.0,0.2,0.12,0,Rain,light rain,n
2026-07-23 17:31:38.486741+00:00,"Hamburg,DE",DE,2026-07-27 03:00:00,11.66,11.31,11.66,11.66,1011,93,1.96,308,4.5,62,10000.0,0.0,0.0,0,Clouds,broken clouds,n
2026-07-23 17:31:38.486741+00:00,"Hamburg,DE",DE,2026-07-27 06:00:00,14.2,13.53,14.2,14.2,1013,71,2.61,273,5.41,30,10000.0,0.0,0.0,0,Clouds,scattered clouds,d
2026-07-23 17:31:38.486741+00:00,"Hamburg,DE",DE,2026-07-27 09:00:00,18.1,17.22,18.1,18.1,1015,48,5.46,298,7.13,95,10000.0,0.0,0.0,0,Clouds,overcast clouds,d
2026-07-23 17:31:38.486741+00:00,"Hamburg,DE",DE,2026-07-27 12:00:00,18.24,17.37,18.24,18.24,1017,48,4.76,307,7.76,90,10000.0,0.0,0.0,0,Clouds,overcast clouds,d
2026-07-23 17:31:38.486741+00:00,"Hamburg,DE",DE,2026-07-27 15:00:00,19.72,18.74,19.72,19.72,1018,38,6.22,301,8.26,4,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:38.486741+00:00,"Hamburg,DE",DE,2026-07-27 18:00:00,16.71,15.92,16.71,16.71,1020,57,4.16,299,7.57,28,10000.0,0.0,0.0,0,Clouds,scattered clouds,d
2026-07-23 17:31:38.486741+00:00,"Hamburg,DE",DE,2026-07-27 21:00:00,11.69,11.06,11.69,11.69,1021,82,1.37,266,1.43,33,10000.0,0.0,0.0,0,Clouds,scattered clouds,n
2026-07-23 17:31:38.486741+00:00,"Hamburg,DE",DE,2026-07-28 00:00:00,10.88,10.3,10.88,10.88,1021,87,1.42,222,1.41,20,10000.0,0.0,0.0,0,Clouds,few clouds,n
2026-07-23 17:31:38.486741+00:00,"Hamburg,DE",DE,2026-07-28 03:00:00,10.56,9.94,10.56,10.56,1022,87,1.85,225,2.58,4,10000.0,0.0,0.0,0,Clear,clear sky,n
2026-07-23 17:31:38.486741+00:00,"Hamburg,DE",DE,2026-07-28 06:00:00,15.2,14.55,15.2,15.2,1022,68,2.1,234,3.93,4,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:38.486741+00:00,"Hamburg,DE",DE,2026-07-28 09:00:00,20.75,20.24,20.75,20.75,1023,52,2.74,271,3.94,6,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:38.486741+00:00,"Hamburg,DE",DE,2026-07-28 12:00:00,24.6,24.32,24.6,24.6,1022,46,3.06,295,4.59,11,10000.0,0.0,0.0,0,Clouds,few clouds,d
2026-07-23 17:31:38.486741+00:00,"Hamburg,DE",DE,2026-07-28 15:00:00,25.14,24.86,25.14,25.14,1022,44,3.32,310,4.0,15,10000.0,0.0,0.0,0,Clouds,few clouds,d
2026-07-23 17:31:39.690827+00:00,"Madrid,ES",ES,2026-07-23 18:00:00,35.43,32.93,35.43,36.84,1012,14,7.05,243,10.41,11,10000.0,0.0,0.0,0,Clouds,few clouds,d
2026-07-23 17:31:39.690827+00:00,"Madrid,ES",ES,2026-07-23 21:00:00,34.72,32.15,33.31,34.72,1013,12,3.54,263,7.97,7,10000.0,0.0,0.0,0,Clear,clear sky,n
2026-07-23 17:31:39.690827+00:00,"Madrid,ES",ES,2026-07-24 00:00:00,31.98,29.74,30.26,31.98,1013,12,2.74,207,3.94,4,10000.0,0.0,0.0,0,Clear,clear sky,n
2026-07-23 17:31:39.690827+00:00,"Madrid,ES",ES,2026-07-24 03:00:00,26.65,26.65,26.65,26.65,1013,16,2.79,217,4.17,1,10000.0,0.0,0.0,0,Clear,clear sky,n
2026-07-23 17:31:39.690827+00:00,"Madrid,ES",ES,2026-07-24 06:00:00,24.47,23.55,24.47,24.47,1014,22,4.06,223,7.18,5,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:39.690827+00:00,"Madrid,ES",ES,2026-07-24 09:00:00,28.35,27.07,28.35,28.35,1014,23,6.02,233,8.14,26,10000.0,0.0,0.0,0,Clouds,scattered clouds,d
2026-07-23 17:31:39.690827+00:00,"Madrid,ES",ES,2026-07-24 12:00:00,31.73,29.56,31.73,31.73,1014,15,7.76,231,11.15,14,10000.0,0.0,0.0,0,Clouds,few clouds,d
2026-07-23 17:31:39.690827+00:00,"Madrid,ES",ES,2026-07-24 15:00:00,33.32,30.89,33.32,33.32,1012,12,8.49,251,11.28,0,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:39.690827+00:00,"Madrid,ES",ES,2026-07-24 18:00:00,31.5,29.34,31.5,31.5,1011,12,8.17,251,11.47,0,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:39.690827+00:00,"Madrid,ES",ES,2026-07-24 21:00:00,27.89,26.64,27.89,27.89,1012,19,6.09,239,10.16,0,10000.0,0.0,0.0,0,Clear,clear sky,n
2026-07-23 17:31:39.690827+00:00,"Madrid,ES",ES,2026-07-25 00:00:00,24.63,23.83,24.63,24.63,1013,26,3.77,263,4.97,0,10000.0,0.0,0.0,0,Clear,clear sky,n
2026-07-23 17:31:39.690827+00:00,"Madrid,ES",ES,2026-07-25 03:00:00,21.8,20.92,21.8,21.8,1012,34,3.82,241,4.92,0,10000.0,0.0,0.0,0,Clear,clear sky,n
2026-07-23 17:31:39.690827+00:00,"Madrid,ES",ES,2026-07-25 06:00:00,19.13,18.25,19.13,19.13,1013,44,3.45,241,4.62,0,10000.0,0.0,0.0,0,Clear,clear sky,d
